-122.13333892822266, 39.38333511352539
-122.13333892822266, 39.29999542236328
-122.13333892822266, 39.21666717529297
-122.13333892822266, 39.13333511352539
-122.13333892822266, 39.04999542236328
-122.05000305175781, 39.38333511352539
-122.05000305175781, 39.29999542236328
-122.05000305175781, 39.21666717529297
-122.05000305175781, 39.13333511352539
-122.05000305175781, 39.04999542236328
-122.05000305175781, 38.96666717529297
-121.96665954589844, 39.38333511352539
-121.96665954589844, 39.29999542236328
-121.96665954589844, 39.21666717529297
-121.96665954589844, 39.13333511352539
-121.96665954589844, 39.04999542236328
-121.96665954589844, 38.96666717529297
-121.88333892822266, 39.38333511352539
-121.88333892822266, 39.13333511352539
-121.88333892822266, 39.04999542236328
-121.88333892822266, 38.96666717529297
-121.88333892822266, 38.88333511352539
-121.80000305175781, 39.38333511352539
-121.80000305175781, 39.13333511352539
-121.80000305175781, 39.04999542236328
-121.80000305175781, 38.96666717529297
-121.80000305175781, 38.88333511352539
-121.80000305175781, 38.79999542236328
-121.71665954589844, 39.38333511352539
-121.71665954589844, 39.29999542236328
-121.71665954589844, 39.21666717529297
-121.71665954589844, 39.13333511352539
-121.71665954589844, 39.04999542236328
-121.71665954589844, 38.96666717529297
-121.71665954589844, 38.88333511352539
-121.71665954589844, 38.79999542236328
-121.63333892822266, 39.38333511352539
-121.63333892822266, 39.29999542236328
-121.63333892822266, 39.21666717529297
-121.63333892822266, 39.04999542236328
-121.63333892822266, 38.96666717529297
-121.63333892822266, 38.88333511352539
-121.63333892822266, 38.79999542236328
