state_name,county_name,lon,lat
MONTANA,SHERIDAN,-104.5154683,48.7625919
MONTANA,VALLEY,-106.615665,48.3564433
MONTANA,BROADWATER,-111.4969303,46.3252827
MONTANA,CASCADE,-111.3281242,47.3271465
MONTANA,FERGUS,-109.2175566,47.2128617
MONTANA,GOLDEN VALLEY,-109.1714312,46.3040364
MONTANA,JUDITH BASIN,-110.2261158,47.0159821
MONTANA,LEWIS AND CLARK,-112.4768049,47.2117026
MONTANA,MEAGHER,-110.8988278,46.6305891
MONTANA,MUSSELSHELL,-108.4473635,46.4728903
MONTANA,PETROLEUM,-108.2769626,47.0606518
MONTANA,WHEATLAND,-109.8498047,46.4335302
MONTANA,BEAVERHEAD,-112.9537553,45.1708403
MONTANA,GALLATIN,-111.1967693,45.4868491
MONTANA,JEFFERSON,-112.1388102,46.1850019
MONTANA,MADISON,-111.91520431645114,45.2844765
MONTANA,BIG HORN,-107.5152896,45.4608548
MONTANA,CARBON,-109.1434792,45.2050058
MONTANA,PARK,-110.52981,45.5027347
MONTANA,STILLWATER,-109.3579352,45.6540259
MONTANA,SWEET GRASS,-109.9503947,45.8729386
MONTANA,TREASURE,-107.2625484,46.1833795
MONTANA,YELLOWSTONE,-108.276076,45.9645464
MONTANA,CARTER,-104.5596687,45.4812219
MONTANA,CUSTER,-105.5692958,46.2426088
MONTANA,FALLON,-104.4366483,46.3291957
MONTANA,POWDER RIVER,-105.5982213,45.3655661
MONTANA,PRAIRIE,-105.3390398,46.8103971
MONTANA,ROSEBUD,-106.6296053,46.3894251
MONTANA,WIBAUX,-104.2215171,46.910018
NORTH DAKOTA,BURKE,-102.5295867,48.7882181
NORTH DAKOTA,DIVIDE,-103.5180387,48.8189219
NORTH DAKOTA,MOUNTRAIL,-102.3603325,48.230321
NORTH DAKOTA,RENVILLE,-101.7009103,48.6579169
NORTH DAKOTA,WARD,-101.6242607,48.2488309
NORTH DAKOTA,WILLIAMS,-103.4958386,48.3629861
NORTH DAKOTA,BENSON,-99.403103,48.0191362
NORTH DAKOTA,BOTTINEAU,-100.8431321,48.8243455
NORTH DAKOTA,MCHENRY,-100.65378,48.1907427
NORTH DAKOTA,PIERCE,-100.0625504,48.1957108
NORTH DAKOTA,ROLETTE,-99.8380336,48.7419695
NORTH DAKOTA,CAVALIER,-98.5001391,48.7664381
NORTH DAKOTA,GRAND FORKS,-97.0592028,47.9078244
NORTH DAKOTA,NELSON,-98.1774434,47.8852229
NORTH DAKOTA,PEMBINA,-97.5532833,48.7530787
NORTH DAKOTA,RAMSEY,-98.7062419,48.2426199
NORTH DAKOTA,TOWNER,-99.2322581,48.6481504
NORTH DAKOTA,WALSH,-97.7469943,48.3693784
NORTH DAKOTA,DUNN,-102.6112348,47.30612
NORTH DAKOTA,MCKENZIE,-103.4734684,47.7702536
NORTH DAKOTA,MCLEAN,-101.1719782,47.6002156
NORTH DAKOTA,MERCER,-101.8650031,47.3347663
NORTH DAKOTA,OLIVER,-101.3524486,47.1077709
NORTH DAKOTA,EDDY,-98.9087265,47.7113958
NORTH DAKOTA,FOSTER,-98.8815333,47.4642277
NORTH DAKOTA,KIDDER,-99.7952675,46.9636218
NORTH DAKOTA,SHERIDAN,-100.367913,47.5321614
NORTH DAKOTA,STUTSMAN,-98.9742609,46.9596318
NORTH DAKOTA,WELLS,-99.6508819,47.5664224
NORTH DAKOTA,BARNES,-98.0678849,46.9310489
NORTH DAKOTA,CASS,-97.220631,46.9241972
NORTH DAKOTA,GRIGGS,-98.2616158,47.4473179
NORTH DAKOTA,STEELE,-97.7450372,47.4413054
NORTH DAKOTA,TRAILL,-97.1797001,47.4438504
NORTH DAKOTA,ADAMS,-102.5315028,46.073286
NORTH DAKOTA,BILLINGS,-103.3943708,47.0456305
NORTH DAKOTA,BOWMAN,-103.5086625,46.1010498
NORTH DAKOTA,GOLDEN VALLEY,-103.8668414,46.9317944
NORTH DAKOTA,HETTINGER,-102.4167046,46.4448014
NORTH DAKOTA,SLOPE,-103.4507022,46.4464651
NORTH DAKOTA,STARK,-102.7338349,46.7870161
NORTH DAKOTA,BURLEIGH,-100.5127667,46.9498874
NORTH DAKOTA,EMMONS,-100.2574942,46.2575403
NORTH DAKOTA,GRANT,-101.6261837,46.3441037
NORTH DAKOTA,MORTON,-101.1644543,46.7244733
NORTH DAKOTA,SIOUX,-100.978187,46.0654725
NORTH DAKOTA,DICKEY,-98.5322728,46.0952757
NORTH DAKOTA,LAMOURE,-98.534574,46.4473745
NORTH DAKOTA,LOGAN,-99.4501721,46.4650338
NORTH DAKOTA,MCINTOSH,-99.4243411,46.1097938
NORTH DAKOTA,RANSOM,-97.6903091,46.4519081
NORTH DAKOTA,RICHLAND,-96.9470748,46.2247251
NORTH DAKOTA,SARGENT,-97.6291809,46.1101793
OKLAHOMA,BEAVER,-100.4904955,36.7621116
OKLAHOMA,CIMARRON,-102.5402407,36.7475509
OKLAHOMA,ELLIS,-99.7883601,36.2468449
OKLAHOMA,HARPER,-99.6710032,36.7804883
OKLAHOMA,TEXAS,-101.4953594,36.7390314
OKLAHOMA,BECKHAM,-99.6946079,35.2496723
OKLAHOMA,BLAINE,-98.4225961,35.8970899
OKLAHOMA,CUSTER,-99.0092034,35.6286063
OKLAHOMA,DEWEY,-98.9816579,35.9795036
OKLAHOMA,ROGER MILLS,-99.6898104,35.6596782
OKLAHOMA,WASHITA,-98.9966972,35.2917033
OKLAHOMA,CADDO,-98.3797949,35.131317
OKLAHOMA,COMANCHE,-98.4485103,34.6557505
OKLAHOMA,COTTON,-98.3750699,34.2907874
OKLAHOMA,GREER,-99.5435856,34.9326334
OKLAHOMA,HARMON,-99.8358205,34.7486602
OKLAHOMA,JACKSON,-99.4370196,34.5976018
OKLAHOMA,KIOWA,-99.019906,34.9425062
OKLAHOMA,TILLMAN,-98.9354765,34.3835721
OKLAHOMA,ALFALFA,-98.3087911,36.7201825
OKLAHOMA,GARFIELD,-97.7845975,36.3735486
OKLAHOMA,GRANT,-97.7824914,36.7888817
OKLAHOMA,KAY,-97.1571626,36.8384462
OKLAHOMA,MAJOR,-98.4995602,36.2860458
OKLAHOMA,NOBLE,-97.2681939,36.4129621
OKLAHOMA,WOODS,-98.8313546,36.7915843
OKLAHOMA,WOODWARD,-99.2455382,36.374499
OKLAHOMA,CANADIAN,-98.0031532,35.5438102
OKLAHOMA,CLEVELAND,-97.3109151,35.2301869
OKLAHOMA,CREEK,-96.3835476,35.8830723
OKLAHOMA,GRADY,-97.8849251,35.0507761
OKLAHOMA,KINGFISHER,-97.9641244,35.9471931
OKLAHOMA,LINCOLN,-96.8898429,35.6961464
OKLAHOMA,LOGAN,-97.4621935,35.8879493
OKLAHOMA,MCCLAIN,-97.481167,34.9756991
OKLAHOMA,OKFUSKEE,-96.3102089,35.4655548
OKLAHOMA,OKLAHOMA,-97.4367741,35.5533328
OKLAHOMA,PAYNE,-96.9456522,36.0721527
OKLAHOMA,POTTAWATOMIE,-96.969909,35.1783637
OKLAHOMA,SEMINOLE,-96.6263487,35.1705939
OKLAHOMA,ATOKA,-96.017838,34.3284948
OKLAHOMA,BRYAN,-96.3154827,33.95386
OKLAHOMA,CARTER,-97.2789479,34.2330314
OKLAHOMA,COAL,-96.2944665,34.5661009
OKLAHOMA,GARVIN,-97.3522579,34.7258964
OKLAHOMA,JEFFERSON,-97.8379641,34.1234448
OKLAHOMA,JOHNSTON,-96.6752298,34.31888
OKLAHOMA,LOVE,-97.2526992,33.9852998
OKLAHOMA,MARSHALL,-96.7808049,34.0497884
OKLAHOMA,MURRAY,-97.0475803,34.4935341
OKLAHOMA,PONTOTOC,-96.6814853,34.707331
OKLAHOMA,STEPHENS,-97.8636045,34.4858287
OKLAHOMA,CRAIG,-95.2053495,36.7594037
OKLAHOMA,DELAWARE,-94.8069453,36.4118421
OKLAHOMA,MAYES,-95.2355722,36.3047676
OKLAHOMA,NOWATA,-95.6226184,36.7798848
OKLAHOMA,OSAGE,-96.401338,36.6189659
OKLAHOMA,OTTAWA,-94.8186091,36.8223646
OKLAHOMA,PAWNEE,-96.7200995,36.3151645
OKLAHOMA,ROGERS,-95.6190889,36.3781607
OKLAHOMA,TULSA,-95.9927516,36.1563122
OKLAHOMA,WAGONER,-95.5636238,35.9542216
OKLAHOMA,WASHINGTON,-95.9078261,36.6930592
OKLAHOMA,ADAIR,-94.6567402,35.8783136
OKLAHOMA,CHEROKEE,-94.9950063,35.9158661
OKLAHOMA,HASKELL,-95.1115771,35.2084387
OKLAHOMA,HUGHES,-96.2749675,35.0458435
OKLAHOMA,MCINTOSH,-95.6680554,35.3630353
OKLAHOMA,MUSKOGEE,-95.3927706,35.6630196
OKLAHOMA,OKMULGEE,-95.9690122,35.6677078
OKLAHOMA,PITTSBURG,-95.7625858,34.9327085
OKLAHOMA,SEQUOYAH,-94.7360577,35.5035863
OKLAHOMA,CHOCTAW,-95.52055,34.0246234
OKLAHOMA,LEFLORE,-94.9802358,34.8987103
OKLAHOMA,MCCURTAIN,-94.7802324,34.1450295
SOUTH DAKOTA,BUTTE,-103.5267067,44.9121731
SOUTH DAKOTA,CORSON,-101.1797766,45.7135207
SOUTH DAKOTA,DEWEY,-100.8592127,45.1788983
SOUTH DAKOTA,HARDING,-103.4791412,45.5509163
SOUTH DAKOTA,PERKINS,-102.5053545,45.5288022
SOUTH DAKOTA,ZIEBACH,-101.7110445,44.9241074
SOUTH DAKOTA,BROWN,-98.3674786,45.5832968
SOUTH DAKOTA,CAMPBELL,-100.0441548,45.7560544
SOUTH DAKOTA,EDMUNDS,-99.2220208,45.4163408
SOUTH DAKOTA,FAULK,-99.1739778,45.0743643
SOUTH DAKOTA,MCPHERSON,-99.2473056,45.7350535
SOUTH DAKOTA,POTTER,-99.9607952,45.0764805
SOUTH DAKOTA,SPINK,-98.3730958,44.9438314
SOUTH DAKOTA,WALWORTH,-100.0072972,45.4043853
SOUTH DAKOTA,CLARK,-97.7431382,44.8684319
SOUTH DAKOTA,CODINGTON,-97.1976513,44.9695646
SOUTH DAKOTA,DAY,-97.6152661,45.3658879
SOUTH DAKOTA,DEUEL,-96.671551,44.7554353
SOUTH DAKOTA,GRANT,-96.7057561,45.1690114
SOUTH DAKOTA,HAMLIN,-97.2005816,44.6754502
SOUTH DAKOTA,MARSHALL,-97.6300108,45.7619018
SOUTH DAKOTA,ROBERTS,-97.0000238,45.6000291
SOUTH DAKOTA,HAAKON,-101.5756888,44.2887741
SOUTH DAKOTA,JACKSON,-101.6595883,43.668546
SOUTH DAKOTA,LAWRENCE,-103.8248538,44.3501591
SOUTH DAKOTA,MEADE,-102.6463435,44.5263375
SOUTH DAKOTA,PENNINGTON,-102.7854668,43.9955746
SOUTH DAKOTA,STANLEY,-100.802728,44.4189684
SOUTH DAKOTA,AURORA,-98.5722461,43.6963371
SOUTH DAKOTA,BEADLE,-98.2751583,44.4157764
SOUTH DAKOTA,BRULE,-99.0538876,43.6848301
SOUTH DAKOTA,BUFFALO,-99.1707339,44.0646363
SOUTH DAKOTA,HAND,-99.0053027,44.5405047
SOUTH DAKOTA,HUGHES,-99.946102,44.4047339
SOUTH DAKOTA,HYDE,-99.4936719,44.5103405
SOUTH DAKOTA,JERAULD,-98.6182042,44.0797601
SOUTH DAKOTA,SULLY,-100.0690149,44.7173891
SOUTH DAKOTA,BROOKINGS,-96.7925213,44.3763598
SOUTH DAKOTA,DAVISON,-98.1383168,43.6660467
SOUTH DAKOTA,HANSON,-97.7945361,43.6615541
SOUTH DAKOTA,KINGSBURY,-97.4882433,44.3631469
SOUTH DAKOTA,LAKE,-97.1267291,44.0188394
SOUTH DAKOTA,MCCOOK,-97.37153,43.6719795
SOUTH DAKOTA,MINER,-97.6043451,44.0129518
SOUTH DAKOTA,MINNEHAHA,-96.7837626,43.6680284
SOUTH DAKOTA,MOODY,-96.6671385,43.998215
SOUTH DAKOTA,SANBORN,-98.0834349,44.0089691
SOUTH DAKOTA,BENNETT,-101.655263,43.1854085
SOUTH DAKOTA,CUSTER,-103.5101597,43.6726477
SOUTH DAKOTA,FALL RIVER,-103.5791473,43.2264954
SOUTH DAKOTA,OGLALA LAKOTA,-102.5637516,43.2977026
SOUTH DAKOTA,GREGORY,-99.1674843,43.1713788
SOUTH DAKOTA,JONES,-100.6853793,43.9667174
SOUTH DAKOTA,LYMAN,-99.8581638,43.9176386
SOUTH DAKOTA,MELLETTE,-100.7249944,43.561525
SOUTH DAKOTA,TODD,-100.7438395,43.184924
SOUTH DAKOTA,TRIPP,-99.8941094,43.3235158
SOUTH DAKOTA,BON HOMME,-97.8721324,43.0067408
SOUTH DAKOTA,CHARLES MIX,-98.6162758,43.2257871
SOUTH DAKOTA,CLAY,-96.9712933,42.9190617
SOUTH DAKOTA,DOUGLAS,-98.3406673,43.3969325
SOUTH DAKOTA,HUTCHINSON,-97.7396791,43.3271413
SOUTH DAKOTA,LINCOLN,-96.7387762,43.2724187
SOUTH DAKOTA,TURNER,-97.136978,43.3256378
SOUTH DAKOTA,UNION,-96.6772947,42.8717888
SOUTH DAKOTA,YANKTON,-97.3967561,43.0115255
TEXAS,ARMSTRONG,-96.6411945982637,32.851632800000004
TEXAS,BRISCOE,-100.287758,35.5837973
TEXAS,CARSON,-96.806626,32.729556
TEXAS,CASTRO,-99.4930143,27.439987
TEXAS,DALLAM,-102.5148451,36.0669158
TEXAS,DEAF SMITH,-102.409278,34.819731
TEXAS,FLOYD,-101.32710560718509,34.00356855
TEXAS,GRAY,-95.3836191,29.7532478
TEXAS,HALE,-96.7850022,32.7042177
TEXAS,HANSFORD,-95.1649324,30.0728126
TEXAS,HARTLEY,-96.476758,32.8083462
TEXAS,HEMPHILL,-97.7409927,30.2937115
TEXAS,HUTCHINSON,-96.80175063267362,32.773978150000005
TEXAS,LIPSCOMB,-96.7687894,32.7742018
TEXAS,MOORE,-99.0074768,29.0564311
TEXAS,OCHILTREE,-97.3223852,31.1233702
TEXAS,OLDHAM,-99.71364617561315,32.4263634
TEXAS,PARMER,-97.65056741325637,30.39099295
TEXAS,POTTER,-101.8776577,35.3683354
TEXAS,RANDALL,-101.8850309,34.9444713
TEXAS,ROBERTS,-96.7802064,32.789112
TEXAS,SHERMAN,-96.6089146,33.6398609
TEXAS,SWISHER,-97.04505555,33.129284850000005
TEXAS,ANDREWS,-97.7090848,28.8867709
TEXAS,BAILEY,-96.80175063267362,32.773978150000005
TEXAS,COCHRAN,-96.84021489903036,32.86325975
TEXAS,CROSBY,-99.24317671648005,30.757614
TEXAS,DAWSON,-97.80942347878846,30.19272665
TEXAS,GAINES,-102.6220553,32.7044935
TEXAS,GLASSCOCK,-95.4068418,29.7144295
TEXAS,HOCKLEY,-95.8452052,30.0258242
TEXAS,HOWARD,-95.2437712,29.686179
TEXAS,LAMB,-96.7181702,33.0049041
TEXAS,LUBBOCK,-101.8792389,33.5634402
TEXAS,LYNN,-95.34254297647695,29.71855215
TEXAS,MARTIN,-98.84586948730683,30.2487054
TEXAS,MIDLAND,-96.303435,32.591279
TEXAS,TERRY,-96.74831122951491,32.77434915
TEXAS,YOAKUM,-95.3926808,29.7433634
TEXAS,BORDEN,-106.323363,31.748552
TEXAS,CHILDRESS,-100.20676557187427,34.519656850000004
TEXAS,COLLINGSWORTH,-95.3508383,29.7932488
TEXAS,COTTLE,-100.283259,34.0573118
TEXAS,DICKENS,-100.836521,33.6217516
TEXAS,DONLEY,-96.949496,32.945036
TEXAS,FOARD,-91.97453732409532,37.295020199999996
TEXAS,GARZA,-97.8323759244087,30.221138449999998
TEXAS,HALL,-101.62844893208188,36.597718650000004
TEXAS,HARDEMAN,-99.7322571,34.2510707
TEXAS,KENT,-101.8739381,33.6358034
TEXAS,KING,-95.17349734143737,30.0325016
TEXAS,MOTLEY,-97.4171671,32.8983497
TEXAS,WHEELER,-100.2632764,35.3921902
TEXAS,WICHITA,-98.7088886,33.9516534
TEXAS,WILBARGER,-97.2640414,32.7001285
TEXAS,BAYLOR,-97.1102905567766,31.55043405
TEXAS,COLEMAN,-99.4461098,31.7766863
TEXAS,FISHER,-97.56433844062018,30.33938845
TEXAS,HASKELL,-96.7620298,32.7838727
TEXAS,JONES,-95.4552208,28.9685817
TEXAS,KNOX,-96.78903636263183,32.822595
TEXAS,MITCHELL,-100.9213003,32.2898049
TEXAS,NOLAN,-100.3987748,32.2719306
TEXAS,RUNNELS,-99.9779922,31.8282551
TEXAS,SCURRY,-96.7793751,32.8003612
TEXAS,STONEWALL,-98.6646189,30.2359344
TEXAS,TAYLOR,-99.8812612,32.2793121
TEXAS,ARCHER,-98.7044869,33.5816594
TEXAS,BROWN,-98.9904722,31.7525184
TEXAS,CALLAHAN,-99.39274265701403,32.39129595
TEXAS,CLAY,-96.3449194,30.3908892
TEXAS,COMANCHE,-99.2279178,30.7524445
TEXAS,EASTLAND,-98.8194482,32.4006299
TEXAS,ERATH,-97.272429,32.707993
TEXAS,HOOD,-97.70842502110759,31.2012636
TEXAS,JACK,-96.96196409956883,32.8682603
TEXAS,MILLS,-98.5527272,31.4861082
TEXAS,MONTAGUE,-97.7204561,33.6648852
TEXAS,PALO PINTO,-98.4867524,32.4813184
TEXAS,PARKER,-97.80455986920202,32.77725975
TEXAS,SHACKELFORD,-96.4743023,32.8022262
TEXAS,STEPHENS,-98.581942,33.843951
TEXAS,THROCKMORTON,-99.1775756,33.1787153
TEXAS,WISE,-97.59472451963191,33.228465400000005
TEXAS,YOUNG,-98.577206,33.126162
TEXAS,BELL,-97.4314413,31.0081659
TEXAS,BOSQUE,-97.6561014,31.8778358
TEXAS,COLLIN,-96.6060984,33.1609629
TEXAS,COOKE,-101.78970780087394,33.521405349999995
TEXAS,CORYELL,-97.8184077,31.3689333
TEXAS,DALLAS,-96.7968559,32.7762719
TEXAS,DELTA,-98.1780737,26.2247299
TEXAS,DENTON,-97.1330516,33.2150386
TEXAS,ELLIS,-96.7920233,32.3347829
TEXAS,FALLS,-98.0170297,28.9824418
TEXAS,FANNIN,-97.14252356406024,33.205683699999994
TEXAS,GRAYSON,-96.6693824,33.7608241
TEXAS,HAMILTON,-97.9715967,31.6429346
TEXAS,HILL,-97.0881654,31.9595085
TEXAS,HUNT,-97.812244,30.6910589
TEXAS,JOHNSON,-97.3568623,32.3766071
TEXAS,KAUFMAN,-96.3375126,32.601641
TEXAS,LAMAR,-95.582343,33.6383552
TEXAS,LIMESTONE,-96.626804,32.93734
TEXAS,MCLENNAN,-97.2189254,31.5487691
TEXAS,MILAM,-97.77871594456303,30.24301665
TEXAS,NAVARRO,-96.4985456,32.0279525
TEXAS,ROCKWALL,-96.4066987,32.8923464
TEXAS,TARRANT,-97.335696,32.7513658
TEXAS,WILLIAMSON,-97.6041649,30.6580927
TEXAS,ANDERSON,-95.6258199,31.7819242
TEXAS,BOWIE,-101.92863370261136,33.568331799999996
TEXAS,FRANKLIN,-96.4852445,31.0260194
TEXAS,HENDERSON,-95.7893178,32.182598
TEXAS,HOPKINS,-97.3637584,31.0405907
TEXAS,HOUSTON,-95.3676974,29.7589382
TEXAS,RAINS,-96.4786409,32.7931626
TEXAS,RED RIVER,-100.573789,34.5879721
TEXAS,RUSK,-95.3625422,29.7576365
TEXAS,UPSHUR,-94.9595548,32.5423466
TEXAS,VAN ZANDT,-95.8292165,32.5375642
TEXAS,WOOD,-100.0122911,29.6693924
TEXAS,ANGELINA,-94.6181177,31.2544545
TEXAS,BRAZOS,-96.0470289,29.7541701
TEXAS,HARDIN,-94.739089,30.1524348
TEXAS,ROBERTSON,-97.4470428,32.863133
TEXAS,TRINITY,-95.375496,30.9451862
TEXAS,CULBERSON,-98.534355,29.381661
TEXAS,EL PASO,-106.4882345,31.7550511
TEXAS,HUDSPETH,-105.4752945,31.5388627
TEXAS,PECOS,-103.4974552,31.4203781
TEXAS,REEVES,-99.38556998234029,32.39462865
TEXAS,WINKLER,-95.263765,29.67358
TEXAS,BURNET,-98.1700016,30.7763939
TEXAS,COKE,-100.47971836223356,31.90029785
TEXAS,CONCHO,-99.8507578,31.3102947
TEXAS,EDWARDS,-101.84043353404229,33.60868925
TEXAS,GILLESPIE,-98.9086643,30.2954086
TEXAS,IRION,-100.980073,31.2931196
TEXAS,KIMBLE,-99.8199792,30.4744131
TEXAS,KINNEY,-100.4165707,29.326416
TEXAS,LAMPASAS,-98.240563,31.1761363
TEXAS,LLANO,-98.6970374,30.6663312
TEXAS,MCCULLOCH,-99.3885277,31.1699604
TEXAS,MASON,-99.2333876,30.7468747
TEXAS,MENARD,-99.8320637,30.8573562
TEXAS,REAGAN,-96.7828793,31.2183272
TEXAS,SAN SABA,-98.8397049,31.122268
TEXAS,SCHLEICHER,-98.7354396,29.7976051
TEXAS,STERLING,-100.9850761,31.8384837
TEXAS,SUTTON,-93.5759158,31.1562183
TEXAS,TOM GREEN,-100.4133839,31.3782559
TEXAS,UPTON,-92.164049,37.3689363
TEXAS,UVALDE,-99.7861833,29.2095883
TEXAS,BASTROP,-97.3887764,30.0541116
TEXAS,BEE,-97.94501,30.3085373
TEXAS,BEXAR,-98.6351223,29.51723045
TEXAS,BURLESON,-96.6353488,30.4764878
TEXAS,CALDWELL,-97.14651353921313,32.9090915
TEXAS,COLORADO,-98.419681,30.8383609
TEXAS,DE WITT,-96.9014164,33.1652511
TEXAS,GUADALUPE,-101.849701112301,33.59935265
TEXAS,HAYS,-97.8722281,30.1227118
TEXAS,KARNES,-97.9008356,28.8849772
